economy,economycode,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin15,fin16,fin17a,fin19,fin20,fin21,fin22a,fin22b,fin24,fin25,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,account_fin,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy
"Korea, Rep.",KOR,112428675,0.845053339,Male,45,completed tertiary or more,Second 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,yes,yes,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,171915332,0.226787163,Male,75,completed tertiary or more,Middle 20%,out of workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,Yes,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,197362620,1.485130185,Male,65,completed primary or less,Poorest 20%,out of workforce,no,,,no,no,no,,no,no,,,,,,,,,no,no,no,no,no,no,yes,yes,no,yes,Possible,Main source: Family or friends,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,151171886,0.511188083,Male,57,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,208437827,2.230547767,Male,47,completed tertiary or more,Fourth 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,137834286,1.454122706,Male,70,completed primary or less,Second 20%,in workforce,no,,,yes,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,156661835,0.684934091,Male,55,secondary,Second 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,no,yes,yes,no,,,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,,1,,,,,
"Korea, Rep.",KOR,203657777,0.505116952,Male,67,completed primary or less,Richest 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,yes,no,yes,no,no,no,yes,yes,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",no,,,,no,,,,,,,,yes,yes,yes,no,,,No,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,4,,,,,
"Korea, Rep.",KOR,144877752,0.260113493,Male,75,completed tertiary or more,Fourth 20%,out of workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,yes,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,147261179,0.379771097,Male,85,secondary,Second 20%,out of workforce,yes,yes,(dk),(dk),(dk),no,,yes,yes,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,yes,,no,,,,,,,,no,yes,yes,yes,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,,1,,,,,
"Korea, Rep.",KOR,190070570,0.226787163,Female,70,completed tertiary or more,Middle 20%,out of workforce,yes,yes,yes,(dk),(dk),yes,no,yes,yes,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,no,yes,yes,no,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,,1,,,,,
"Korea, Rep.",KOR,169842713,1.182912802,Female,53,completed tertiary or more,Richest 20%,out of workforce,yes,yes,no,yes,no,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,182124973,2.272502716,Female,23,secondary,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,no,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,111427211,2.272502716,Female,76,completed primary or less,Poorest 20%,in workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,Not possible,,yes,no,no,yes,yes,yes,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,no,into an account,4,4,,2,,,,,
"Korea, Rep.",KOR,118833849,0.328372598,Female,32,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Selling assets,no,,,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,4,,,,,
"Korea, Rep.",KOR,112522072,0.414017343,Female,22,secondary,Richest 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,136185591,1.902313234,Male,24,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,206181666,0.226787163,Male,57,secondary,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,no,,,Yes,Yes,no,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,1,,1,,,,,
"Korea, Rep.",KOR,185908282,0.338576522,Male,19,secondary,Middle 20%,out of workforce,no,,,no,no,no,,no,no,,,,,,,,,no,yes,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,no,yes,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,3,,,,,
"Korea, Rep.",KOR,134174561,1.029939495,Female,55,secondary,Second 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,no,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,no,no,yes,no,,,,,,,,no,no,,,,,,,yes,no,no,yes,yes,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,2,,,,,
"Korea, Rep.",KOR,182566137,0.921303969,Female,33,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,180015771,0.913251698,Female,60,completed primary or less,Second 20%,in workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,yes,yes,yes,no,,,Yes,Yes,,,,,,,,,yes,yes,yes,yes,no,into an account,1,1,,1,,,,,
"Korea, Rep.",KOR,148647509,1.964869023,Female,72,completed primary or less,Poorest 20%,in workforce,yes,yes,yes,no,no,yes,yes,yes,no,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,131426590,0.287756074,Male,74,secondary,Poorest 20%,out of workforce,no,,,no,no,yes,yes,no,no,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,(dk),yes,yes,no,,yes,no,no,no,no,no,,,yes,no,no,no,no,no,,,,,,,,,,,yes,yes,yes,no,yes,Main source: Money from working,3,4,,1,,,,,
"Korea, Rep.",KOR,111479310,0.99547285,Male,16,secondary,Second 20%,out of workforce,yes,no,,,,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,yes,Possible,Main source: Family or friends,yes,(dk),yes,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,3,,,,,
"Korea, Rep.",KOR,119441354,2.272502716,Female,15,completed primary or less,Fourth 20%,out of workforce,no,,,no,no,no,,yes,no,,,,,,,,,no,yes,yes,no,no,no,no,no,no,no,Possible,Main source: Savings,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,190353149,0.338576522,Male,22,secondary,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,158882110,2.272502716,Male,29,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,no,no,,yes,yes,,,,,,,,,no,no,yes,yes,yes,no,no,no,no,no,Possible,Main source: Selling assets,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,115069751,0.585413356,Male,28,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,165870826,0.745406304,Female,56,secondary,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,yes,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,206659503,0.518980897,Male,57,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,no,yes,yes,no,yes,no,no,no,yes,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,111929346,0.986893954,Male,29,secondary,Richest 20%,in workforce,yes,yes,yes,yes,no,yes,yes,no,yes,,,,,,,,,no,yes,no,no,no,no,no,no,no,no,Not possible,,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,142196412,2.272502716,Female,35,secondary,Second 20%,in workforce,no,,,no,yes,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,yes,no,no,no,no,no,,,,,,,,,,,yes,yes,yes,no,yes,into an account,3,4,,1,,,,,
"Korea, Rep.",KOR,174766507,0.968460249,Male,47,secondary,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,160065470,1.33941685,Male,46,secondary,Poorest 20%,out of workforce,no,,,yes,no,no,,no,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,yes,Possible,Main source: Family or friends,no,,,,yes,no,no,no,no,no,,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,Main source: Money from working,4,4,,4,,,,,
"Korea, Rep.",KOR,171418720,0.573190729,Male,28,completed tertiary or more,Poorest 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,no,no,Possible,Main source: Family or friends,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,no,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,193138485,1.606528834,Female,19,secondary,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,no,yes,no,no,no,no,no,no,no,yes,Not possible,,yes,yes,no,,no,,,,,,,,no,no,,,,,,,yes,no,no,yes,yes,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,187631532,0.921303969,Female,29,completed tertiary or more,Second 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Money from working,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,130971765,1.233795409,Male,45,secondary,Richest 20%,in workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,yes,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,161112201,0.721623924,Female,65,secondary,Poorest 20%,out of workforce,no,,,yes,no,yes,yes,yes,yes,,,,,,,,,no,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,154025574,0.965471571,Female,26,secondary,Poorest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,no,yes,no,no,no,no,no,no,no,no,Not possible,,no,,,,(ref),,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,Main source: Selling assets,4,4,,4,,,,,
"Korea, Rep.",KOR,182325015,1.073348094,Female,59,completed tertiary or more,Second 20%,out of workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,206552502,0.317960491,Male,53,secondary,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,yes,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,134746480,1.852517871,Male,86,completed primary or less,Poorest 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,No,,yes,yes,no,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,131757032,2.272502716,Male,20,secondary,Richest 20%,out of workforce,no,,,yes,no,no,,yes,no,,,,,,,,,yes,yes,yes,no,yes,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,165405536,1.904091573,Male,15,completed primary or less,Poorest 20%,out of workforce,no,,,,,no,,,,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,no,no,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,137989206,1.66668857,Male,35,completed tertiary or more,Poorest 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,yes,no,no,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,yes,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,116339380,0.364520749,Female,65,secondary,Poorest 20%,in workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,1,,1,,,,,
"Korea, Rep.",KOR,191200042,0.226787163,Male,80,secondary,Poorest 20%,out of workforce,yes,yes,no,no,no,no,,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Not possible,,yes,yes,yes,,no,,,,,,,,yes,no,yes,no,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,204471875,0.926258936,Male,73,completed primary or less,Poorest 20%,out of workforce,no,,,yes,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,Yes,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,170397352,1.241834787,Female,32,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,177310258,1.285795872,Male,53,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,(dk),(dk),yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,166209360,1.146381457,Male,32,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,no,,,,yes,no,yes,yes,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,129291206,0.592517698,Female,38,secondary,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,yes,no,Possible,Main source: Money from working,yes,yes,yes,,yes,no,no,no,yes,no,,,yes,no,no,no,yes,no,,,,,,,,,,,yes,yes,yes,yes,yes,Main source: Family or friends,2,4,,1,,,,,
"Korea, Rep.",KOR,182026423,0.226787163,Male,78,secondary,Second 20%,out of workforce,yes,yes,no,no,no,yes,yes,yes,yes,,,,,,,,,no,yes,no,no,no,yes,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,yes,yes,no,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,,1,,,,,
"Korea, Rep.",KOR,194329539,1.672910825,Male,52,secondary,Middle 20%,in workforce,yes,yes,yes,(dk),(dk),yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,no,yes,no,no,no,no,Possible,Main source: Money from working,yes,yes,(dk),,(ref),,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,Main source: Selling assets,4,4,,1,,,,,
"Korea, Rep.",KOR,171580008,1.21728176,Female,26,secondary,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,(dk),no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,5,4,,1,,,,,
"Korea, Rep.",KOR,136531997,0.52456544,Female,75,completed primary or less,Poorest 20%,in workforce,yes,yes,yes,yes,no,yes,yes,yes,yes,,,,,,,,,no,yes,no,yes,yes,no,no,no,no,no,Not possible,,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,125812488,1.355658837,Female,50,secondary,Richest 20%,in workforce,no,,,yes,no,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,yes,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,205732271,0.68662633,Female,56,secondary,Richest 20%,out of workforce,yes,yes,yes,yes,no,no,,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,158040793,0.226787163,Female,70,completed tertiary or more,Second 20%,in workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,yes,yes,yes,no,,,No,,yes,yes,yes,no,,,No,,,,,,,,,,yes,yes,yes,no,yes,into an account,1,1,,1,,,,,
"Korea, Rep.",KOR,146260454,0.815733057,Male,46,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,169607667,0.982434512,Female,79,completed primary or less,Poorest 20%,out of workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,Yes,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,164803678,1.642082709,Female,26,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,yes,no,no,no,no,no,Possible,Main source: Savings,no,,,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,125303017,2.272502716,Male,18,secondary,Middle 20%,out of workforce,no,,,,,no,,,,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,no,no,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,134427452,0.343677463,Male,76,secondary,Second 20%,out of workforce,no,,,no,no,no,,no,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,195766582,1.919103804,Male,68,completed primary or less,Poorest 20%,out of workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,yes,yes,no,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,,1,,,,,
"Korea, Rep.",KOR,132612319,0.226787163,Male,55,completed tertiary or more,Fourth 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,yes,no,no,no,yes,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
